cart_id,item_id,time,quantity
403,30,2021-02-04 13:35:28,4
403,11,2021-02-04 03:18:15,5
403,36,2021-02-09 22:22:41,3
403,17,2021-02-08 04:27:14,4
403,4,2021-02-06 03:37:21,3
403,14,2021-02-06 05:12:21,3
403,2,2021-02-07 07:54:15,1
403,8,2021-02-04 02:49:26,1
403,22,2021-02-01 06:43:08,3
404,36,2021-02-08 00:59:31,4
404,49,2021-02-04 05:48:39,5
404,3,2021-02-07 03:57:08,4
404,9,2021-02-07 09:50:16,3
404,4,2021-02-02 11:43:50,5
404,10,2021-02-02 03:07:25,2
404,14,2021-02-09 20:25:50,5
404,12,2021-02-04 14:22:15,1
404,20,2021-02-03 22:23:51,2
404,33,2021-02-06 01:29:14,3
405,17,2021-02-05 02:59:40,1
405,7,2021-02-08 19:05:51,2
405,26,2021-02-04 12:19:23,1
405,33,2021-02-03 16:13:36,4
405,39,2021-02-06 21:16:57,2
405,49,2021-02-05 10:14:16,5
405,13,2021-02-04 14:12:21,1
405,43,2021-02-04 08:05:09,2
405,18,2021-02-08 03:52:04,1
406,1,2021-02-08 09:42:52,2
406,8,2021-02-02 23:46:27,1
406,30,2021-02-03 07:55:03,5
406,41,2021-02-02 21:04:56,4
406,37,2021-02-03 09:50:14,4
406,2,2021-02-02 13:44:09,5
406,35,2021-02-03 09:11:23,5
407,8,2021-02-06 15:52:08,2
407,9,2021-02-09 16:28:31,5
407,40,2021-02-02 14:27:40,1
407,44,2021-02-02 17:11:05,4
407,33,2021-02-01 01:49:29,2
407,38,2021-02-07 19:00:42,5
408,20,2021-02-02 00:01:20,1
409,41,2021-02-02 21:18:31,2
409,35,2021-02-05 11:01:17,4
409,47,2021-02-01 14:10:51,5
409,5,2021-02-08 05:07:50,2
409,16,2021-02-02 23:15:46,2
410,24,2021-02-04 03:08:17,4
410,43,2021-02-07 12:21:29,3
410,33,2021-02-05 21:33:29,3
410,46,2021-02-04 08:38:24,1
410,42,2021-02-08 11:28:52,4
410,19,2021-02-04 08:56:11,4
410,2,2021-02-02 03:35:28,4
410,9,2021-02-05 08:04:36,4
410,22,2021-02-03 10:04:29,2
410,14,2021-02-08 18:16:15,5
411,26,2021-02-07 18:35:25,2
411,17,2021-02-08 06:08:18,4
411,3,2021-02-08 04:07:17,4
411,42,2021-02-08 03:09:14,3
412,3,2021-02-06 21:02:57,4
412,33,2021-02-06 10:57:11,5
412,26,2021-02-08 12:00:43,1
412,23,2021-02-07 04:34:33,5
412,49,2021-02-04 11:43:19,1
413,33,2021-02-06 15:18:27,1
413,37,2021-02-07 15:43:13,1
413,12,2021-02-08 03:23:03,5
413,9,2021-02-01 02:25:23,1
413,34,2021-02-05 22:55:40,2
413,27,2021-02-07 08:30:05,5
413,49,2021-02-04 09:22:56,5
413,16,2021-02-09 15:40:07,2
413,22,2021-02-01 20:50:28,2
413,18,2021-02-09 16:56:57,2
414,19,2021-02-04 22:26:01,1
414,26,2021-02-07 01:42:26,2
414,22,2021-02-05 07:01:22,2
414,15,2021-02-07 06:07:49,2
414,35,2021-02-04 22:21:53,2
414,40,2021-02-05 06:32:42,4
414,33,2021-02-01 18:38:39,5
414,8,2021-02-02 09:00:43,2
414,5,2021-02-08 17:50:36,1
415,34,2021-02-01 13:05:39,3
415,50,2021-02-05 09:28:08,4
415,21,2021-02-09 02:20:48,4
415,15,2021-02-06 08:14:13,5
415,41,2021-02-03 22:31:58,1
415,13,2021-02-08 05:02:16,3
416,36,2021-02-02 22:27:34,2
416,25,2021-02-09 05:56:54,2
416,40,2021-02-01 12:52:21,5
416,1,2021-02-01 00:47:28,2
416,26,2021-02-05 16:36:35,4
416,45,2021-02-04 17:18:50,3
416,47,2021-02-07 00:07:17,3
417,40,2021-02-01 10:21:02,5
417,19,2021-02-07 11:13:11,5
417,38,2021-02-01 03:53:32,3
417,18,2021-02-05 15:15:03,1
417,12,2021-02-03 03:30:32,2
417,22,2021-02-02 17:25:17,5
418,25,2021-02-08 15:20:53,3
418,22,2021-02-03 22:32:27,2
418,24,2021-02-07 19:37:44,4
418,3,2021-02-03 22:45:49,4
418,47,2021-02-04 23:47:29,5
418,5,2021-02-03 05:03:13,3
418,37,2021-02-09 16:29:54,5
418,21,2021-02-04 01:05:50,3
419,37,2021-02-05 17:19:23,1
419,34,2021-02-08 10:08:36,2
419,35,2021-02-04 11:05:11,3
419,5,2021-02-06 16:34:28,4
419,29,2021-02-04 05:04:15,4
419,24,2021-02-04 10:55:31,1
419,43,2021-02-07 16:57:09,3
419,38,2021-02-02 02:36:07,3
419,30,2021-02-06 17:58:16,1
420,11,2021-02-09 21:59:34,4
420,29,2021-02-08 03:48:33,1
420,2,2021-02-04 21:48:01,4
420,48,2021-02-04 20:09:19,5
420,28,2021-02-07 16:25:38,5
420,26,2021-02-04 02:05:09,2
421,25,2021-02-01 19:00:35,4
421,3,2021-02-09 03:12:16,4
421,50,2021-02-04 03:48:21,2
421,36,2021-02-08 05:28:23,5
421,37,2021-02-04 06:58:34,4
422,9,2021-02-09 00:17:35,3
422,27,2021-02-09 07:21:35,4
422,43,2021-02-01 08:24:23,1
422,28,2021-02-07 19:00:39,5
423,1,2021-02-04 03:17:12,4
423,13,2021-02-06 23:41:33,1
423,48,2021-02-03 10:48:23,5
423,30,2021-02-08 02:30:49,2
424,22,2021-02-08 06:53:09,1
424,27,2021-02-07 22:40:24,3
424,48,2021-02-08 14:58:31,2
425,50,2021-02-02 22:14:47,1
425,10,2021-02-05 09:52:58,2
425,48,2021-02-03 15:51:31,5
425,23,2021-02-09 01:40:52,3
425,8,2021-02-06 13:09:33,4
426,24,2021-02-07 03:30:06,1
426,44,2021-02-09 16:37:34,3
426,11,2021-02-01 07:22:00,1
426,16,2021-02-01 22:54:18,5
426,37,2021-02-03 06:34:04,1
426,40,2021-02-03 17:29:08,2
427,43,2021-02-07 04:50:01,1
427,5,2021-02-09 21:51:30,1
427,27,2021-02-04 10:10:57,3
427,10,2021-02-04 16:38:22,3
428,25,2021-02-07 09:09:58,3
428,4,2021-02-04 00:04:37,1
428,17,2021-02-03 04:47:42,5
428,10,2021-02-05 18:59:48,4
428,5,2021-02-03 01:06:53,4
428,19,2021-02-07 21:31:21,1
428,37,2021-02-01 20:25:12,1
428,20,2021-02-07 09:50:08,1
428,39,2021-02-02 18:20:12,3
428,49,2021-02-06 09:58:34,5
429,6,2021-02-01 06:44:22,5
429,49,2021-02-01 09:29:13,2
429,45,2021-02-01 19:42:33,2
429,36,2021-02-08 01:16:37,4
429,18,2021-02-04 07:24:08,4
429,39,2021-02-09 03:22:53,4
429,29,2021-02-02 10:28:24,2
429,13,2021-02-08 09:24:29,3
430,34,2021-02-06 01:53:56,4
430,36,2021-02-05 00:18:48,2
430,19,2021-02-01 14:24:23,2
431,25,2021-02-08 23:24:51,2
431,3,2021-02-09 13:48:32,5
431,36,2021-02-05 01:41:10,1
431,5,2021-02-08 16:45:02,2
432,46,2021-02-09 08:56:53,2
432,17,2021-02-01 00:02:31,5
432,45,2021-02-03 20:37:45,5
432,34,2021-02-09 08:08:06,5
432,24,2021-02-01 06:27:54,4
432,38,2021-02-09 21:33:48,3
433,19,2021-02-04 04:28:49,1
433,24,2021-02-09 10:55:27,2
433,42,2021-02-07 09:15:21,1
433,6,2021-02-03 06:04:47,3
434,41,2021-02-02 11:39:39,1
434,34,2021-02-09 01:43:53,5
434,35,2021-02-04 04:26:18,4
434,18,2021-02-02 06:23:23,1
435,40,2021-02-09 04:14:23,1
435,11,2021-02-05 07:39:50,4
435,4,2021-02-03 16:55:00,4
435,3,2021-02-05 11:47:55,1
435,34,2021-02-02 01:18:26,3
435,24,2021-02-02 04:49:24,1
436,19,2021-02-09 17:07:49,4
436,45,2021-02-06 13:28:07,4
436,35,2021-02-06 05:56:16,5
436,22,2021-02-08 01:03:47,5
436,23,2021-02-08 14:17:29,5
437,7,2021-02-06 14:20:04,4
437,19,2021-02-08 18:29:04,1
437,33,2021-02-09 08:00:40,3
437,13,2021-02-04 18:21:06,1
437,36,2021-02-02 21:29:54,5
437,41,2021-02-07 07:15:37,3
437,47,2021-02-02 14:04:40,5
437,31,2021-02-07 16:50:57,3
437,6,2021-02-05 19:02:12,2
437,27,2021-02-05 07:21:41,1
438,8,2021-02-01 00:55:48,3
438,26,2021-02-02 17:12:59,4
438,33,2021-02-08 07:57:57,2
438,39,2021-02-04 20:42:06,3
438,35,2021-02-09 03:06:15,1
438,22,2021-02-07 09:17:27,2
438,40,2021-02-09 21:29:27,4
438,4,2021-02-02 06:10:07,3
439,39,2021-02-04 19:21:12,3
439,42,2021-02-02 22:35:35,5
439,49,2021-02-09 00:34:39,3
439,2,2021-02-09 00:05:30,2
439,14,2021-02-02 04:25:31,1
439,30,2021-02-08 07:59:39,4
440,30,2021-02-09 08:53:47,1
440,38,2021-02-07 15:22:55,1
440,43,2021-02-01 13:23:51,2
441,37,2021-02-01 16:06:33,2
441,10,2021-02-04 05:12:50,5
442,32,2021-02-04 20:20:34,4
443,15,2021-02-05 21:26:14,5
443,2,2021-02-08 01:53:17,5
443,13,2021-02-06 03:14:44,5
443,10,2021-02-09 07:48:32,2
443,34,2021-02-03 13:45:35,4
443,36,2021-02-06 11:27:35,1
443,5,2021-02-08 19:58:28,2
443,29,2021-02-07 14:10:04,1
443,37,2021-02-04 00:45:35,5
443,25,2021-02-06 01:16:38,3
444,38,2021-02-03 19:00:27,3
444,14,2021-02-09 16:41:10,3
444,6,2021-02-03 17:01:20,5
444,3,2021-02-08 19:59:33,2
444,44,2021-02-08 18:58:45,3
444,27,2021-02-09 14:19:47,3
445,44,2021-02-08 01:56:52,3
445,8,2021-02-07 00:06:29,4
445,48,2021-02-06 16:23:27,1
445,19,2021-02-02 15:10:35,4
445,2,2021-02-05 04:23:29,3
445,12,2021-02-06 13:44:18,5
445,1,2021-02-06 00:51:08,2
445,38,2021-02-09 23:02:24,4
445,50,2021-02-02 16:43:24,5
446,21,2021-02-04 05:15:14,1
446,37,2021-02-07 18:16:53,5
447,50,2021-02-01 22:17:51,5
447,20,2021-02-03 19:37:13,2
447,44,2021-02-01 17:41:58,4
447,18,2021-02-05 19:22:52,2
447,37,2021-02-08 14:05:16,1
447,32,2021-02-08 19:03:57,5
447,40,2021-02-02 13:26:26,5
447,16,2021-02-07 11:18:18,4
448,34,2021-02-05 04:45:45,2
448,13,2021-02-02 03:39:28,4
449,5,2021-02-02 09:14:04,2
449,50,2021-02-01 23:49:41,4
449,27,2021-02-09 20:44:29,2
450,2,2021-02-05 07:56:39,1
450,3,2021-02-07 06:10:28,5
450,22,2021-02-06 20:36:32,1
450,18,2021-02-08 12:00:04,2
451,35,2021-02-07 02:37:29,5
451,9,2021-02-08 05:03:46,5
451,47,2021-02-02 08:26:23,5
451,45,2021-02-05 03:53:45,3
451,39,2021-02-06 18:49:08,5
451,31,2021-02-02 13:29:10,3
451,30,2021-02-09 02:11:20,5
451,15,2021-02-05 16:35:00,2
452,25,2021-02-02 05:55:53,3
452,35,2021-02-07 08:09:59,4
452,20,2021-02-04 15:07:57,1
452,43,2021-02-09 11:08:47,2
452,4,2021-02-01 00:36:41,1
452,49,2021-02-06 05:42:27,5
452,45,2021-02-03 14:14:36,5
452,17,2021-02-06 13:21:38,1
452,19,2021-02-01 05:04:06,4
452,40,2021-02-05 09:45:44,5
453,27,2021-02-09 20:54:48,1
453,32,2021-02-07 06:43:07,4
453,50,2021-02-08 15:07:16,4
453,3,2021-02-01 09:24:35,1
454,12,2021-02-05 23:37:48,4
454,36,2021-02-09 13:13:05,4
454,21,2021-02-04 06:24:52,2
454,10,2021-02-02 03:31:28,5
454,50,2021-02-08 19:53:54,4
454,16,2021-02-03 05:32:29,3
454,24,2021-02-01 22:47:50,5
454,23,2021-02-04 02:49:47,1
455,40,2021-02-09 07:53:38,5
455,10,2021-02-05 19:08:11,5
455,50,2021-02-07 23:20:02,5
455,25,2021-02-07 08:23:18,3
455,18,2021-02-09 18:16:14,3
455,17,2021-02-04 05:17:35,2
455,36,2021-02-07 16:18:46,4
455,5,2021-02-07 11:12:23,4
456,40,2021-02-07 08:13:03,3
456,48,2021-02-06 12:17:06,1
456,42,2021-02-08 03:20:35,5
456,41,2021-02-01 01:57:10,5
456,1,2021-02-04 16:13:32,1
456,2,2021-02-09 19:39:09,5
457,11,2021-02-02 19:41:35,2
457,33,2021-02-02 19:22:50,4
458,48,2021-02-02 09:31:36,5
458,42,2021-02-03 05:47:01,4
458,15,2021-02-01 11:24:12,5
458,14,2021-02-06 23:34:12,3
459,40,2021-02-01 17:32:01,3
459,37,2021-02-05 06:09:23,5
459,30,2021-02-08 05:39:54,2
459,45,2021-02-03 14:50:41,1
459,28,2021-02-04 08:19:28,3
460,42,2021-02-06 05:14:06,2
460,38,2021-02-06 07:35:03,5
460,41,2021-02-04 16:50:07,1
461,37,2021-02-07 21:47:02,4
461,43,2021-02-01 19:37:53,5
461,19,2021-02-07 15:24:32,3
461,15,2021-02-09 20:10:05,5
462,20,2021-02-07 04:11:47,4
462,25,2021-02-05 23:17:23,2
462,1,2021-02-07 14:44:50,1
462,44,2021-02-04 14:38:23,1
462,40,2021-02-03 00:20:54,5
462,12,2021-02-08 10:46:56,2
463,22,2021-02-03 15:24:47,5
463,37,2021-02-05 01:15:13,2
463,15,2021-02-03 09:07:23,5
463,48,2021-02-05 08:19:51,5
464,14,2021-02-04 16:59:58,3
464,33,2021-02-04 15:30:54,2
464,19,2021-02-09 10:23:59,2
464,25,2021-02-02 06:20:53,1
464,30,2021-02-04 15:03:21,4
464,12,2021-02-05 01:35:42,2
464,41,2021-02-02 20:50:12,5
464,47,2021-02-06 20:08:26,3
464,32,2021-02-04 09:47:10,2
465,21,2021-02-05 12:13:05,4
465,41,2021-02-08 18:10:12,4
465,33,2021-02-03 01:30:53,1
465,1,2021-02-03 09:49:55,2
465,39,2021-02-04 01:45:31,4
465,50,2021-02-05 13:10:14,2
465,22,2021-02-03 19:29:24,3
465,15,2021-02-06 06:46:52,2
466,37,2021-02-04 23:35:04,1
466,42,2021-02-02 20:51:12,4
466,48,2021-02-04 08:14:28,2
466,40,2021-02-08 17:07:24,4
466,49,2021-02-08 09:02:54,3
466,10,2021-02-08 09:14:19,5
466,1,2021-02-06 07:44:36,2
467,4,2021-02-07 10:59:49,1
467,46,2021-02-03 00:29:56,1
467,6,2021-02-08 21:08:16,2
467,33,2021-02-07 23:11:07,3
467,3,2021-02-09 08:10:02,1
467,2,2021-02-02 13:55:30,4
467,18,2021-02-01 19:55:44,5
467,32,2021-02-05 21:24:46,4
467,39,2021-02-04 21:01:25,5
467,16,2021-02-02 22:59:08,1
468,23,2021-02-02 03:50:09,4
468,6,2021-02-02 08:37:01,1
469,30,2021-02-03 12:16:26,2
469,3,2021-02-01 19:30:57,3
469,45,2021-02-08 12:16:27,3
469,49,2021-02-02 14:31:01,5
469,42,2021-02-05 18:45:04,3
469,6,2021-02-01 05:29:00,4
469,26,2021-02-04 18:56:09,5
469,18,2021-02-05 13:08:28,5
470,6,2021-02-07 14:19:20,1
470,23,2021-02-01 21:41:18,1
470,9,2021-02-04 03:06:27,5
470,21,2021-02-05 03:05:10,5
470,47,2021-02-09 05:15:11,4
470,44,2021-02-03 03:39:01,1
470,43,2021-02-04 08:48:07,2
470,24,2021-02-09 06:50:43,2
470,38,2021-02-09 04:37:01,5
471,12,2021-02-05 20:12:55,3
471,29,2021-02-06 06:07:46,1
471,38,2021-02-07 19:12:57,1
471,39,2021-02-08 02:16:55,3
471,13,2021-02-02 09:15:48,1
471,2,2021-02-08 11:53:07,5
472,11,2021-02-02 11:18:21,3
472,18,2021-02-04 04:32:49,5
472,49,2021-02-05 14:24:40,4
472,13,2021-02-09 12:54:19,3
473,25,2021-02-01 18:45:54,1
473,18,2021-02-01 20:23:17,4
473,4,2021-02-07 01:10:05,1
473,15,2021-02-05 13:24:59,4
473,9,2021-02-06 11:26:51,5
473,26,2021-02-03 10:28:08,5
473,44,2021-02-09 21:44:53,2
473,30,2021-02-07 03:38:30,3
473,40,2021-02-09 05:00:28,4
474,36,2021-02-02 12:11:18,1
474,30,2021-02-05 09:34:18,1
475,5,2021-02-03 02:22:54,5
475,35,2021-02-04 23:19:24,4
475,9,2021-02-05 22:18:54,4
475,39,2021-02-06 17:56:26,2
475,34,2021-02-06 07:42:30,1
475,42,2021-02-09 22:07:15,1
475,22,2021-02-08 06:58:56,4
475,14,2021-02-02 19:06:42,3
475,24,2021-02-07 16:04:25,3
475,44,2021-02-07 06:53:09,4
476,26,2021-02-08 11:16:07,1
477,43,2021-02-07 02:14:13,3
477,26,2021-02-01 10:35:45,2
477,14,2021-02-05 15:46:01,1
478,6,2021-02-07 04:40:45,2
478,17,2021-02-07 00:59:11,3
478,39,2021-02-09 13:51:00,1
478,26,2021-02-04 08:39:32,5
478,3,2021-02-05 22:37:04,5
478,13,2021-02-08 09:11:43,5
478,18,2021-02-03 20:44:34,1
479,30,2021-02-09 00:38:48,5
479,8,2021-02-01 15:54:58,4
479,24,2021-02-03 06:18:21,5
479,12,2021-02-08 02:42:58,4
480,2,2021-02-06 23:05:02,5
480,48,2021-02-09 18:13:49,1
480,14,2021-02-08 04:40:20,4
480,9,2021-02-01 10:45:29,5
480,21,2021-02-03 22:30:09,3
480,43,2021-02-08 00:39:48,2
481,6,2021-02-03 06:15:10,1
481,7,2021-02-05 01:49:40,4
481,23,2021-02-02 19:53:00,4
482,32,2021-02-03 06:37:42,2
482,44,2021-02-02 21:24:42,5
482,6,2021-02-05 05:38:44,1
482,45,2021-02-08 18:21:15,4
482,40,2021-02-04 04:38:05,3
482,17,2021-02-03 18:17:22,5
482,13,2021-02-05 10:48:42,2
482,7,2021-02-06 09:43:31,4
482,30,2021-02-01 07:03:33,1
482,16,2021-02-08 09:10:52,1
483,31,2021-02-05 16:44:11,3
483,26,2021-02-09 06:25:05,4
484,14,2021-02-05 12:32:11,3
484,8,2021-02-04 14:43:08,2
484,46,2021-02-06 11:48:50,3
484,50,2021-02-06 17:28:44,3
484,40,2021-02-02 11:10:59,2
484,12,2021-02-06 08:36:09,5
484,35,2021-02-06 23:00:32,5
484,36,2021-02-06 07:40:43,4
485,8,2021-02-03 03:35:43,4
485,38,2021-02-09 10:03:57,2
485,48,2021-02-09 11:23:45,2
485,19,2021-02-02 17:08:03,3
485,13,2021-02-04 15:03:09,2
485,40,2021-02-08 00:20:32,5
486,25,2021-02-05 22:11:03,2
486,36,2021-02-08 13:13:36,4
486,3,2021-02-02 02:09:37,4
486,12,2021-02-05 17:09:06,4
486,10,2021-02-05 16:19:51,4
487,1,2021-02-02 07:38:10,1
487,31,2021-02-03 05:07:08,5
487,33,2021-02-09 09:59:42,4
488,5,2021-02-05 23:55:55,2
488,35,2021-02-07 09:53:44,2
488,14,2021-02-09 22:02:21,1
488,48,2021-02-07 17:09:40,4
488,13,2021-02-09 09:52:13,1
488,1,2021-02-02 16:35:30,4
488,40,2021-02-02 05:03:31,2
489,44,2021-02-03 03:43:21,4
489,15,2021-02-06 18:26:19,4
489,41,2021-02-01 04:22:40,3
489,7,2021-02-09 12:01:34,2
489,40,2021-02-08 22:37:02,2
489,17,2021-02-03 15:16:43,4
489,43,2021-02-05 14:42:01,3
489,28,2021-02-04 19:18:44,3
490,1,2021-02-09 16:29:25,1
491,2,2021-02-04 16:01:08,1
491,29,2021-02-09 06:45:43,1
492,45,2021-02-06 14:01:19,5
492,46,2021-02-07 14:38:02,4
492,32,2021-02-01 19:48:32,5
492,44,2021-02-09 20:58:23,3
492,27,2021-02-07 03:25:56,2
492,48,2021-02-01 12:20:58,4
492,4,2021-02-06 06:26:39,5
492,24,2021-02-01 01:37:18,3
492,9,2021-02-06 15:01:22,3
493,5,2021-02-05 23:56:40,2
493,2,2021-02-05 12:59:23,2
493,28,2021-02-08 04:42:44,1
493,29,2021-02-03 16:53:08,4
493,33,2021-02-04 05:14:05,4
493,47,2021-02-04 22:41:10,2
493,50,2021-02-04 00:31:21,1
494,9,2021-02-01 13:14:10,2
494,5,2021-02-02 18:20:31,1
494,27,2021-02-04 07:17:39,4
494,35,2021-02-01 00:24:28,1
494,18,2021-02-06 17:13:48,3
494,36,2021-02-08 19:39:42,4
494,7,2021-02-08 05:59:07,4
495,31,2021-02-01 21:08:02,4
495,49,2021-02-06 22:59:59,4
495,4,2021-02-02 10:36:36,5
495,18,2021-02-07 08:32:06,1
495,14,2021-02-04 00:29:09,1
495,44,2021-02-08 09:07:24,3
496,1,2021-02-08 06:09:35,2
496,18,2021-02-05 04:15:27,1
496,12,2021-02-02 01:27:43,3
496,36,2021-02-07 21:49:34,2
497,7,2021-02-09 00:15:19,4
498,24,2021-02-03 08:31:23,3
498,2,2021-02-05 04:55:32,1
498,25,2021-02-09 11:26:00,1
498,44,2021-02-09 12:31:54,3
498,43,2021-02-06 04:31:29,1
498,4,2021-02-09 12:09:03,3
498,35,2021-02-03 23:57:40,2
498,45,2021-02-04 11:58:22,1
498,38,2021-02-09 12:24:08,5
498,33,2021-02-06 20:35:40,1
499,44,2021-02-01 23:50:31,1
499,13,2021-02-09 23:53:02,2
499,36,2021-02-09 02:26:01,2
499,43,2021-02-05 11:46:41,5
500,41,2021-02-02 17:59:19,4
500,22,2021-02-01 03:54:51,3
500,7,2021-02-09 20:13:17,2
500,8,2021-02-08 05:41:16,1
500,14,2021-02-01 04:44:31,5
500,46,2021-02-06 05:13:49,3
500,49,2021-02-03 22:12:19,1
500,16,2021-02-03 19:57:23,4
500,45,2021-02-05 19:34:22,1
501,13,2021-02-03 11:09:57,5
501,5,2021-02-03 23:13:50,4
501,21,2021-02-09 13:22:44,1
501,46,2021-02-06 00:52:20,2
501,38,2021-02-08 02:26:48,3
501,34,2021-02-06 06:29:43,1
501,26,2021-02-02 11:31:46,3
502,38,2021-02-07 00:39:55,4
502,49,2021-02-09 18:46:05,4
502,36,2021-02-08 02:37:19,5
502,25,2021-02-01 10:34:21,4
502,5,2021-02-03 21:43:12,4
502,19,2021-02-01 05:55:17,2
502,30,2021-02-07 16:24:26,5
502,35,2021-02-01 14:58:57,3
502,15,2021-02-03 14:16:27,4
503,16,2021-02-01 18:22:30,1
504,20,2021-02-04 20:20:30,2
505,37,2021-02-03 19:03:37,4
505,33,2021-02-04 11:59:52,1
505,50,2021-02-06 07:09:11,1
505,18,2021-02-06 21:44:59,5
505,15,2021-02-01 00:13:07,3
506,41,2021-02-06 18:24:23,4
506,18,2021-02-08 05:18:41,2
506,5,2021-02-08 16:47:06,2
506,26,2021-02-07 07:47:07,4
506,8,2021-02-05 23:50:27,1
507,48,2021-02-01 02:09:30,3
507,10,2021-02-06 13:31:44,3
507,20,2021-02-02 10:03:24,5
507,40,2021-02-01 08:45:31,3
507,43,2021-02-07 02:34:53,4
507,26,2021-02-02 22:27:52,4
507,32,2021-02-01 17:10:36,4
507,47,2021-02-04 20:21:29,5
507,38,2021-02-04 20:46:00,4
508,39,2021-02-09 16:38:27,1
509,23,2021-02-02 08:59:38,4
509,45,2021-02-06 20:51:27,1
509,39,2021-02-06 13:38:59,4
509,44,2021-02-09 18:12:03,3
509,26,2021-02-08 20:50:45,2
509,31,2021-02-06 06:14:12,4
509,42,2021-02-05 10:31:09,4
509,16,2021-02-06 14:12:23,5
509,40,2021-02-07 12:03:38,4
509,35,2021-02-06 23:54:52,2
510,21,2021-02-01 09:44:55,5
510,23,2021-02-01 09:47:48,2
510,3,2021-02-08 08:55:23,2
511,35,2021-02-06 17:39:59,3
511,10,2021-02-02 21:58:20,5
511,48,2021-02-02 18:11:32,3
511,9,2021-02-05 10:43:23,2
511,1,2021-02-01 14:23:42,4
511,41,2021-02-02 05:34:18,1
511,3,2021-02-05 10:35:53,5
512,9,2021-02-04 13:22:38,3
512,38,2021-02-02 02:13:03,3
512,33,2021-02-09 13:32:09,2
512,1,2021-02-09 11:12:09,5
513,18,2021-02-05 09:25:29,3
513,4,2021-02-04 17:06:22,1
513,7,2021-02-04 17:05:26,4
513,24,2021-02-04 08:13:42,2
513,16,2021-02-05 18:12:11,4
513,42,2021-02-07 15:00:18,3
513,3,2021-02-03 03:58:25,3
513,28,2021-02-04 16:03:00,1
513,36,2021-02-04 16:42:51,5
513,49,2021-02-06 13:03:16,2
514,49,2021-02-02 12:49:07,1
515,37,2021-02-09 16:40:29,3
515,31,2021-02-06 03:28:04,3
515,38,2021-02-04 20:01:09,4
515,9,2021-02-07 00:48:27,2
516,41,2021-02-02 19:14:28,3
516,3,2021-02-06 08:25:00,2
516,40,2021-02-04 14:20:18,4
516,11,2021-02-05 04:43:52,1
516,30,2021-02-03 03:15:32,3
516,37,2021-02-02 19:44:20,2
516,32,2021-02-01 04:49:57,4
516,18,2021-02-02 07:27:29,5
516,5,2021-02-03 10:40:02,5
516,1,2021-02-01 01:08:16,5
517,9,2021-02-02 07:46:11,1
517,46,2021-02-06 09:45:42,2
517,38,2021-02-07 22:10:17,2
517,27,2021-02-04 16:56:32,3
517,18,2021-02-02 15:03:29,4
517,12,2021-02-02 06:07:23,4
517,50,2021-02-07 19:52:08,1
517,30,2021-02-01 11:20:58,5
517,37,2021-02-08 21:25:44,5
517,19,2021-02-04 00:23:11,5
518,40,2021-02-04 23:46:00,1
518,26,2021-02-07 14:55:44,4
518,23,2021-02-06 04:02:40,3
518,29,2021-02-04 00:23:22,1
518,31,2021-02-01 06:22:59,4
518,43,2021-02-03 07:22:08,1
519,28,2021-02-09 14:58:01,5
519,41,2021-02-06 17:45:12,2
520,14,2021-02-02 08:40:15,2
520,43,2021-02-02 21:36:04,2
520,38,2021-02-07 16:51:29,4
520,44,2021-02-08 00:19:22,5
520,42,2021-02-02 19:54:34,4
520,47,2021-02-08 16:56:58,4
520,10,2021-02-04 18:35:02,2
520,20,2021-02-01 09:19:30,1
520,11,2021-02-02 12:52:01,1
521,28,2021-02-04 05:12:18,3
521,11,2021-02-06 17:49:40,1
521,27,2021-02-03 10:07:44,2
522,39,2021-02-03 06:03:37,4
522,19,2021-02-05 17:50:51,3
522,35,2021-02-04 10:12:10,5
522,13,2021-02-03 16:17:18,5
522,27,2021-02-09 22:37:16,2
522,29,2021-02-04 23:39:28,4
522,14,2021-02-09 23:18:08,1
523,31,2021-02-08 05:22:06,1
523,25,2021-02-03 06:43:34,1
523,2,2021-02-06 21:38:04,1
523,41,2021-02-07 21:14:46,4
523,13,2021-02-03 17:37:40,2
523,37,2021-02-04 18:11:03,4
523,39,2021-02-09 10:30:23,3
523,1,2021-02-07 22:50:53,3
523,26,2021-02-03 19:28:41,3
523,20,2021-02-06 17:11:45,2
524,47,2021-02-03 06:05:26,5
524,34,2021-02-05 22:51:41,3
524,24,2021-02-04 08:58:42,1
525,37,2021-02-07 11:25:48,4
525,38,2021-02-07 06:10:32,2
525,2,2021-02-01 10:19:04,2
525,9,2021-02-08 11:02:04,1
525,20,2021-02-01 13:34:57,4
525,43,2021-02-04 11:15:43,3
526,42,2021-02-07 09:30:28,4
526,24,2021-02-08 01:34:32,2
526,48,2021-02-01 07:55:14,5
527,20,2021-02-03 06:35:06,1
527,48,2021-02-07 18:32:19,3
527,30,2021-02-04 17:40:29,1
527,22,2021-02-08 13:14:17,1
527,16,2021-02-01 16:16:50,5
527,1,2021-02-03 02:01:10,4
527,37,2021-02-07 21:30:37,4
527,7,2021-02-04 03:53:40,3
527,14,2021-02-05 11:18:57,4
528,12,2021-02-09 01:10:51,1
528,3,2021-02-09 16:24:37,1
528,45,2021-02-08 12:10:39,1
528,28,2021-02-05 08:54:40,3
528,22,2021-02-09 06:39:03,2
528,33,2021-02-01 21:06:40,4
528,6,2021-02-09 18:28:00,1
528,48,2021-02-05 11:49:41,3
528,29,2021-02-06 04:52:12,1
529,7,2021-02-03 06:56:25,4
